,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active
13061,,Bosnia and Herzegovina,43.9159,17.6791,3/11/2020,7,0,0,7
13062,,Brazil,-14.235,-51.9253,3/11/2020,38,0,0,38
13063,,Brunei,4.5353,114.7277,3/11/2020,11,0,0,11
13064,,Bulgaria,42.7339,25.4858,3/11/2020,7,1,0,6
13065,,Burkina Faso,12.2383,-1.5616,3/11/2020,2,0,0,2
13066,,Cabo Verde,16.5388,-23.0418,3/11/2020,0,0,0,0
13067,,Cambodia,11.55,104.9167,3/11/2020,3,0,1,2
13068,,Cameroon,3.848,11.5021,3/11/2020,2,0,0,2
13069,Alberta,Canada,53.9333,-116.5765,3/11/2020,19,0,0,19
13070,British Columbia,Canada,49.2827,-123.1207,3/11/2020,39,1,0,38
13072,Manitoba,Canada,53.7609,-98.8139,3/11/2020,0,0,0,0
13073,New Brunswick,Canada,46.5653,-66.4619,3/11/2020,1,0,0,1
13074,Newfoundland and Labrador,Canada,53.1355,-57.6604,3/11/2020,0,0,0,0
13075,Nova Scotia,Canada,44.682,-63.7443,3/11/2020,0,0,0,0
13076,Ontario,Canada,51.2538,-85.3232,3/11/2020,41,0,0,41
13077,Prince Edward Island,Canada,46.5107,-63.4168,3/11/2020,0,0,0,0
13078,Quebec,Canada,52.9399,-73.5491,3/11/2020,8,0,0,8
13079,Saskatchewan,Canada,52.9399,-106.4509,3/11/2020,0,0,0,0
13080,,Central African Republic,6.6111,20.9394,3/11/2020,0,0,0,0
13081,,Chad,15.4542,18.7322,3/11/2020,0,0,0,0
13082,,Chile,-35.6751,-71.543,3/11/2020,23,0,0,23
13083,Anhui,China,31.8257,117.2264,3/11/2020,990,6,984,0
13084,Beijing,China,40.1824,116.4142,3/11/2020,435,8,326,101
13085,Chongqing,China,30.0572,107.874,3/11/2020,576,6,554,16
13086,Fujian,China,26.0789,117.9874,3/11/2020,296,1,295,0
13087,Gansu,China,37.8099,101.0583,3/11/2020,127,2,88,37
13088,Guangdong,China,23.3417,113.4244,3/11/2020,1356,8,1282,66
13089,Guangxi,China,23.8298,108.7881,3/11/2020,252,2,238,12
13090,Guizhou,China,26.8154,106.8748,3/11/2020,146,2,133,11
13091,Hainan,China,19.1959,109.7453,3/11/2020,168,6,159,3
13092,Hebei,China,39.549,116.1306,3/11/2020,318,6,307,5
13093,Heilongjiang,China,47.862,127.7615,3/11/2020,482,13,0,469
13094,Henan,China,33.882,113.614,3/11/2020,1273,22,0,1251
13095,Hong Kong,China,22.3,114.2,3/11/2020,126,3,65,58
13096,Hubei,China,30.9756,112.2707,3/11/2020,67773,3046,49134,15593
13097,Hunan,China,27.6104,111.7088,3/11/2020,1018,4,995,19
13098,Inner Mongolia,China,44.0935,113.9448,3/11/2020,75,1,71,3
13099,Jiangsu,China,32.9711,119.455,3/11/2020,631,0,627,4
13100,Jiangxi,China,27.614,115.7221,3/11/2020,935,1,932,2
13101,Jilin,China,43.6661,126.1923,3/11/2020,93,1,91,1
13102,Liaoning,China,41.2956,122.6085,3/11/2020,125,1,111,13
13103,Macau,China,22.1667,113.55,3/11/2020,10,0,10,0
13104,Ningxia,China,37.2692,106.1655,3/11/2020,75,0,72,3
13105,Qinghai,China,35.7452,95.9956,3/11/2020,18,0,18,0
13106,Shaanxi,China,35.1917,108.8701,3/11/2020,245,1,232,12
13107,Shandong,China,36.3427,118.1498,3/11/2020,760,6,726,28
13108,Shanghai,China,31.202,121.4491,3/11/2020,344,3,0,341
13109,Shanxi,China,37.5777,112.2922,3/11/2020,133,0,131,2
13110,Sichuan,China,30.6171,102.7103,3/11/2020,539,3,488,48
13111,Tianjin,China,39.3054,117.323,3/11/2020,136,3,131,2
13112,Tibet,China,31.6927,88.0924,3/11/2020,1,0,1,0
13113,Xinjiang,China,41.1129,85.2401,3/11/2020,76,3,73,0
13114,Yunnan,China,24.974,101.487,3/11/2020,174,2,0,172
13115,Zhejiang,China,29.1832,120.0934,3/11/2020,1215,1,1195,19
13116,,Colombia,4.5709,-74.2973,3/11/2020,9,0,0,9
13117,,Congo (Brazzaville),-4.0383,21.7587,3/11/2020,0,0,0,0
13118,,Congo (Kinshasa),-4.0383,21.7587,3/11/2020,1,0,0,1
13119,,Costa Rica,9.7489,-83.7534,3/11/2020,13,0,0,13
13120,,Cote d'Ivoire,7.54,-5.5471,3/11/2020,1,0,0,1
13121,,Croatia,45.1,15.2,3/11/2020,19,0,0,19
13123,,Cuba,22,-80,3/11/2020,0,0,0,0
13124,,Cyprus,35.1264,33.4299,3/11/2020,6,0,0,6
13125,,Czechia,49.8175,15.473,3/11/2020,91,0,0,91
13126,Faroe Islands,Denmark,61.8926,-6.9118,3/11/2020,2,0,0,2
13127,Greenland,Denmark,71.7069,-42.6043,3/11/2020,0,0,0,0
13128,,Denmark,56.2639,9.5018,3/11/2020,442,0,1,441
13129,,Djibouti,11.8251,42.5903,3/11/2020,0,0,0,0
13130,,Dominican Republic,18.7357,-70.1627,3/11/2020,5,0,0,5
13131,,Ecuador,-1.8312,-78.1834,3/11/2020,17,0,0,17
13132,,Egypt,26,30,3/11/2020,60,1,27,32
13133,,El Salvador,13.7942,-88.8965,3/11/2020,0,0,0,0
13134,,Equatorial Guinea,1.5,10,3/11/2020,0,0,0,0
13135,,Eritrea,15.1794,39.7823,3/11/2020,0,0,0,0
13136,,Estonia,58.5953,25.0136,3/11/2020,16,0,0,16
13137,,Eswatini,-26.5225,31.4659,3/11/2020,0,0,0,0
13138,,Ethiopia,9.145,40.4897,3/11/2020,0,0,0,0
13139,,Fiji,-17.7134,178.065,3/11/2020,0,0,0,0
13140,,Finland,64,26,3/11/2020,59,0,1,58
13141,French Guiana,France,3.9339,-53.1258,3/11/2020,5,0,0,5
13142,French Polynesia,France,-17.6797,149.4068,3/11/2020,0,0,0,0
13143,Guadeloupe,France,16.25,-61.5833,3/11/2020,0,0,0,0
13144,Mayotte,France,-12.8275,45.1662,3/11/2020,0,0,0,0
13145,New Caledonia,France,-20.9043,165.618,3/11/2020,0,0,0,0
13146,Reunion,France,-21.1351,55.2471,3/11/2020,1,0,0,1
13147,Saint Barthelemy,France,17.9,-62.8333,3/11/2020,1,0,0,1
13148,St Martin,France,18.0708,-63.0501,3/11/2020,2,0,0,2
13149,Martinique,France,14.6415,-61.0242,3/11/2020,3,0,0,3
13150,,France,46.2276,2.2137,3/11/2020,2281,48,12,2221
13151,,Gabon,-0.8037,11.6094,3/11/2020,0,0,0,0
13152,,Gambia,13.4432,-15.3101,3/11/2020,0,0,0,0
13153,,Georgia,42.3154,43.3569,3/11/2020,24,0,0,24
13154,,Germany,51,9,3/11/2020,1908,3,25,1880
13155,,Ghana,7.9465,-1.0232,3/11/2020,0,0,0,0
13156,,Greece,39.0742,21.8243,3/11/2020,99,1,0,98
13157,,Guatemala,15.7835,-90.2308,3/11/2020,0,0,0,0
13158,,Guinea,9.9456,-9.6966,3/11/2020,0,0,0,0
13159,,Guyana,5,-58.75,3/11/2020,0,0,0,0
13160,,Haiti,18.9712,-72.2852,3/11/2020,0,0,0,0
13161,,Holy See,41.9029,12.4534,3/11/2020,1,0,0,1
13162,,Honduras,15.2,-86.2419,3/11/2020,2,0,0,2
13163,,Hungary,47.1625,19.5033,3/11/2020,13,0,0,13
13164,,Iceland,64.9631,-19.0208,3/11/2020,85,0,1,84
13165,,India,21,78,3/11/2020,62,1,4,57
13166,,Indonesia,-0.7893,113.9213,3/11/2020,34,1,2,31
13167,,Iran,32,53,3/11/2020,9000,354,2959,5687
13168,,Iraq,33,44,3/11/2020,71,7,15,49
13169,,Ireland,53.1424,-7.6921,3/11/2020,43,1,0,42
13170,,Israel,31,35,3/11/2020,79,0,4,75
13171,,Italy,43,12,3/11/2020,12462,827,1045,10590
13172,,Jamaica,18.1096,-77.2975,3/11/2020,1,0,0,1
13173,,Japan,36,138,3/11/2020,639,15,118,506
13174,,Jordan,31.24,36.51,3/11/2020,1,0,0,1
13175,,Kazakhstan,48.0196,66.9237,3/11/2020,0,0,0,0
13176,,Kenya,-0.0236,37.9062,3/11/2020,0,0,0,0
13177,,"Korea, South",36,128,3/11/2020,7755,60,288,7407
13178,,Kuwait,29.5,47.75,3/11/2020,72,0,2,70
13179,,Kyrgyzstan,41.2044,74.7661,3/11/2020,0,0,0,0
13180,,Latvia,56.8796,24.6032,3/11/2020,10,0,1,9
13181,,Lebanon,33.8547,35.8623,3/11/2020,61,3,1,57
13182,,Liberia,6.4281,-9.4295,3/11/2020,0,0,0,0
13183,,Liechtenstein,47.14,9.55,3/11/2020,1,0,0,1
13184,,Lithuania,55.1694,23.8813,3/11/2020,3,0,0,3
13185,,Luxembourg,49.8153,6.1296,3/11/2020,7,0,0,7
13186,,Madagascar,-18.7669,46.8691,3/11/2020,0,0,0,0
13187,,Malaysia,2.5,112.5,3/11/2020,149,0,26,123
13188,,Maldives,3.2028,73.2207,3/11/2020,8,0,0,8
13189,,Malta,35.9375,14.3754,3/11/2020,6,0,0,6
13190,,Mauritania,21.0079,10.9408,3/11/2020,0,0,0,0
13191,,Mauritius,-20.2,57.5,3/11/2020,0,0,0,0
13192,,Mexico,23.6345,-102.5528,3/11/2020,8,0,4,4
13193,,Moldova,47.4116,28.3699,3/11/2020,3,0,0,3
13194,,Monaco,43.7333,7.4167,3/11/2020,1,0,0,1
13195,,Mongolia,46.8625,103.8467,3/11/2020,1,0,0,1
13196,,Montenegro,42.5,19.3,3/11/2020,0,0,0,0
13197,,Morocco,31.7917,-7.0926,3/11/2020,5,1,0,4
13198,,Namibia,-22.9576,18.4904,3/11/2020,0,0,0,0
13199,,Nepal,28.1667,84.25,3/11/2020,1,0,1,0
13200,Aruba,Netherlands,12.5186,-70.0358,3/11/2020,0,0,0,0
13201,Curacao,Netherlands,12.1696,-68.99,3/11/2020,0,0,0,0
13202,Sint Maarten,Netherlands,18.0425,-63.0548,3/11/2020,0,0,0,0
13203,,Netherlands,52.1326,5.2913,3/11/2020,503,5,0,498
13204,,New Zealand,-40.9006,174.886,3/11/2020,5,0,0,5
13205,,Nicaragua,12.8654,-85.2072,3/11/2020,0,0,0,0
13206,,Niger,17.6078,8.0817,3/11/2020,0,0,0,0
13207,,Nigeria,9.082,8.6753,3/11/2020,2,0,0,2
13208,,North Macedonia,41.6086,21.7453,3/11/2020,7,0,0,7
13209,,Norway,60.472,8.4689,3/11/2020,598,0,1,597
13210,,Oman,21,57,3/11/2020,18,0,9,9
13211,,Pakistan,30.3753,69.3451,3/11/2020,19,0,2,17
13212,,Panama,8.538,-80.7821,3/11/2020,8,1,0,7
13213,,Papua New Guinea,-6.315,143.9555,3/11/2020,0,0,0,0
13214,,Paraguay,-23.4425,-58.4438,3/11/2020,5,0,0,5
13215,,Peru,-9.19,-75.0152,3/11/2020,11,0,0,11
13216,,Philippines,13,122,3/11/2020,49,1,2,46
13217,,Poland,51.9194,19.1451,3/11/2020,31,0,0,31
13218,,Portugal,39.3999,-8.2245,3/11/2020,59,0,0,59
13219,,Qatar,25.3548,51.1839,3/11/2020,262,0,0,262
13220,,Romania,45.9432,24.9668,3/11/2020,45,0,6,39
13221,,Russia,60,90,3/11/2020,20,0,3,17
13222,,Rwanda,-1.9403,29.8739,3/11/2020,0,0,0,0
13223,,Saint Lucia,13.9094,-60.9789,3/11/2020,0,0,0,0
13224,,Saint Vincent and the Grenadines,12.9843,-61.2872,3/11/2020,0,0,0,0
13225,,San Marino,43.9424,12.4578,3/11/2020,62,2,0,60
13226,,Saudi Arabia,24,45,3/11/2020,21,0,1,20
13227,,Senegal,14.4974,-14.4524,3/11/2020,4,0,1,3
13228,,Serbia,44.0165,21.0059,3/11/2020,12,0,0,12
13229,,Seychelles,-4.6796,55.492,3/11/2020,0,0,0,0
13230,,Singapore,1.2833,103.8333,3/11/2020,178,0,96,82
13231,,Slovakia,48.669,19.699,3/11/2020,10,0,0,10
13232,,Slovenia,46.1512,14.9955,3/11/2020,57,0,0,57
13233,,Somalia,5.1521,46.1996,3/11/2020,0,0,0,0
13234,,South Africa,-30.5595,22.9375,3/11/2020,13,0,0,13
13235,,Spain,40,-4,3/11/2020,2277,54,183,2040
13236,,Sri Lanka,7,81,3/11/2020,2,0,1,1
13237,,Sudan,12.8628,30.2176,3/11/2020,0,0,0,0
13238,,Suriname,3.9193,-56.0278,3/11/2020,0,0,0,0
13239,,Sweden,63,16,3/11/2020,500,1,1,498
13240,,Switzerland,46.8182,8.2275,3/11/2020,652,4,4,644
13241,,Taiwan*,23.7,121,3/11/2020,48,1,17,30
13242,,Tanzania,-6.369,34.8888,3/11/2020,0,0,0,0
13243,,Thailand,15,101,3/11/2020,59,1,34,24
13244,,Togo,8.6195,0.8248,3/11/2020,1,0,0,1
13245,,Trinidad and Tobago,10.6918,-61.2225,3/11/2020,0,0,0,0
13246,,Tunisia,34,9,3/11/2020,7,0,0,7
13247,,Turkey,38.9637,35.2433,3/11/2020,1,0,0,1
13248,,Uganda,1,32,3/11/2020,0,0,0,0
13249,,Ukraine,48.3794,31.1656,3/11/2020,1,0,0,1
13250,,United Arab Emirates,24,54,3/11/2020,74,0,17,57
13251,Bermuda,United Kingdom,32.3078,-64.7505,3/11/2020,0,0,0,0
13252,Cayman Islands,United Kingdom,19.3133,-81.2546,3/11/2020,0,0,0,0
13253,Channel Islands,United Kingdom,49.3723,-2.3644,3/11/2020,2,0,0,2
13254,Gibraltar,United Kingdom,36.1408,-5.3536,3/11/2020,1,0,1,0
13255,Isle of Man,United Kingdom,54.2361,-4.5481,3/11/2020,0,0,0,0
13256,Montserrat,United Kingdom,16.7425,-62.1874,3/11/2020,0,0,0,0
13257,,United Kingdom,55.3781,-3.436,3/11/2020,456,7,18,431
13258,,Uruguay,-32.5228,-55.7658,3/11/2020,0,0,0,0
13259,,US,37.0902,-95.7129,3/11/2020,1285,36,8,1241
13260,,Uzbekistan,41.3775,64.5853,3/11/2020,0,0,0,0
13261,,Venezuela,6.4238,-66.5897,3/11/2020,0,0,0,0
13262,,Vietnam,16,108,3/11/2020,38,0,16,22
13263,,Zambia,-15.4167,28.2833,3/11/2020,0,0,0,0
13264,,Zimbabwe,-20,30,3/11/2020,0,0,0,0
13266,,Dominica,15.415,-61.371,3/11/2020,0,0,0,0
13267,,Grenada,12.1165,-61.679,3/11/2020,0,0,0,0
13268,,Mozambique,-18.665695,35.529562,3/11/2020,0,0,0,0
13269,,Syria,34.802075,38.996815,3/11/2020,0,0,0,0
13270,,Timor-Leste,-8.874217,125.727539,3/11/2020,0,0,0,0
13271,,Belize,13.1939,-59.5432,3/11/2020,0,0,0,0
13272,,Laos,19.85627,102.495496,3/11/2020,0,0,0,0
13273,,Libya,26.3351,17.228331,3/11/2020,0,0,0,0
13274,,West Bank and Gaza,31.9522,35.2332,3/11/2020,30,0,0,30
13275,,Guinea-Bissau,11.8037,-15.1804,3/11/2020,0,0,0,0
13276,,Mali,17.570692,-3.996166,3/11/2020,0,0,0,0
13277,,Saint Kitts and Nevis,17.357822,-62.782998,3/11/2020,0,0,0,0
13278,Northwest Territories,Canada,64.8255,-124.8457,3/11/2020,0,0,0,0
13279,Yukon,Canada,64.2823,-135,3/11/2020,0,0,0,0
13280,,Kosovo,42.602636,20.902977,3/11/2020,0,0,0,0
13281,,Burma,21.9162,95.956,3/11/2020,0,0,0,0
13282,Anguilla,United Kingdom,18.2206,-63.0686,3/11/2020,0,0,0,0
13283,British Virgin Islands,United Kingdom,18.4207,-64.64,3/11/2020,0,0,0,0
13284,Turks and Caicos Islands,United Kingdom,21.694,-71.7979,3/11/2020,0,0,0,0
13286,,Botswana,-22.3285,24.6849,3/11/2020,0,0,0,0
13287,,Burundi,-3.3731,29.9189,3/11/2020,0,0,0,0
13288,,Sierra Leone,8.460555,-11.779889,3/11/2020,0,0,0,0
13289,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,3/11/2020,0,0,0,0
13290,,Malawi,-13.254308,34.301525,3/11/2020,0,0,0,0
13291,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,3/11/2020,0,0,0,0
13292,Saint Pierre and Miquelon,France,46.8852,-56.3159,3/11/2020,0,0,0,0
13293,,South Sudan,6.877,31.307,3/11/2020,0,0,0,0
13294,,Western Sahara,24.2155,-12.8858,3/11/2020,0,0,0,0
13295,,Sao Tome and Principe,0.18636,6.613081,3/11/2020,0,0,0,0
13296,,Yemen,15.552727,48.516388,3/11/2020,0,0,0,0
13297,,Comoros,-11.6455,43.3333,3/11/2020,0,0,0,0
13298,,Tajikistan,38.861034,71.276093,3/11/2020,0,0,0,0
13299,,Lesotho,-29.609988,28.233608,3/11/2020,0,0,0,0
13300,,Afghanistan,33,65,3/12/2020,7,0,0,7
13301,,Albania,41.1533,20.1683,3/12/2020,23,1,0,22
13302,,Algeria,28.0339,1.6596,3/12/2020,24,1,8,15
13303,,Andorra,42.5063,1.5218,3/12/2020,1,0,1,0
13304,,Angola,-11.2027,17.8739,3/12/2020,0,0,0,0
13305,,Antigua and Barbuda,17.0608,-61.7964,3/12/2020,0,0,0,0
13306,,Argentina,-38.4161,-63.6167,3/12/2020,19,1,0,18
13307,,Armenia,40.0691,45.0382,3/12/2020,4,0,0,4
13308,Australian Capital Territory,Australia,-35.4735,149.0124,3/12/2020,0,0,0,0
13309,New South Wales,Australia,-33.8688,151.2093,3/12/2020,65,2,4,59
13310,Northern Territory,Australia,-12.4634,130.8456,3/12/2020,1,0,0,1
13311,Queensland,Australia,-28.0167,153.4,3/12/2020,20,0,8,12
13312,South Australia,Australia,-34.9285,138.6007,3/12/2020,9,0,2,7
13313,Tasmania,Australia,-41.4545,145.9707,3/12/2020,3,0,0,3
13314,Victoria,Australia,-37.8136,144.9631,3/12/2020,21,0,7,14
13315,Western Australia,Australia,-31.9505,115.8605,3/12/2020,9,1,0,8
13316,,Austria,47.5162,14.5501,3/12/2020,302,1,4,297
13317,,Azerbaijan,40.1431,47.5769,3/12/2020,11,0,3,8
13318,,Bahamas,25.0343,-77.3963,3/12/2020,0,0,0,0
13319,,Bahrain,26.0275,50.55,3/12/2020,195,0,35,160
13320,,Bangladesh,23.685,90.3563,3/12/2020,3,0,0,3
13321,,Barbados,13.1939,-59.5432,3/12/2020,0,0,0,0
13322,,Belarus,53.7098,27.9534,3/12/2020,12,0,3,9
13323,,Belgium,50.8333,4,3/12/2020,314,3,1,310
13324,,Benin,9.3077,2.3158,3/12/2020,0,0,0,0
13325,,Bhutan,27.5142,90.4336,3/12/2020,1,0,0,1
13326,,Bolivia,-16.2902,-63.5887,3/12/2020,2,0,0,2
13327,,Bosnia and Herzegovina,43.9159,17.6791,3/12/2020,11,0,0,11
13328,,Brazil,-14.235,-51.9253,3/12/2020,52,0,0,52
13329,,Brunei,4.5353,114.7277,3/12/2020,11,0,0,11
13330,,Bulgaria,42.7339,25.4858,3/12/2020,7,1,0,6
13331,,Burkina Faso,12.2383,-1.5616,3/12/2020,2,0,0,2
13332,,Cabo Verde,16.5388,-23.0418,3/12/2020,0,0,0,0
13333,,Cambodia,11.55,104.9167,3/12/2020,3,0,1,2
13334,,Cameroon,3.848,11.5021,3/12/2020,2,0,0,2
13335,Alberta,Canada,53.9333,-116.5765,3/12/2020,19,0,0,19
13336,British Columbia,Canada,49.2827,-123.1207,3/12/2020,46,1,0,45
13338,Manitoba,Canada,53.7609,-98.8139,3/12/2020,0,0,0,0
13339,New Brunswick,Canada,46.5653,-66.4619,3/12/2020,1,0,0,1
13340,Newfoundland and Labrador,Canada,53.1355,-57.6604,3/12/2020,0,0,0,0
13341,Nova Scotia,Canada,44.682,-63.7443,3/12/2020,0,0,0,0
13342,Ontario,Canada,51.2538,-85.3232,3/12/2020,42,0,0,42
13343,Prince Edward Island,Canada,46.5107,-63.4168,3/12/2020,0,0,0,0
13344,Quebec,Canada,52.9399,-73.5491,3/12/2020,9,0,0,9
13345,Saskatchewan,Canada,52.9399,-106.4509,3/12/2020,0,0,0,0
13346,,Central African Republic,6.6111,20.9394,3/12/2020,0,0,0,0
13347,,Chad,15.4542,18.7322,3/12/2020,0,0,0,0
13348,,Chile,-35.6751,-71.543,3/12/2020,23,0,0,23
13349,Anhui,China,31.8257,117.2264,3/12/2020,990,6,984,0
13350,Beijing,China,40.1824,116.4142,3/12/2020,435,8,334,93
13351,Chongqing,China,30.0572,107.874,3/12/2020,576,6,564,6
13352,Fujian,China,26.0789,117.9874,3/12/2020,296,1,295,0
13353,Gansu,China,37.8099,101.0583,3/12/2020,127,2,88,37
13354,Guangdong,China,23.3417,113.4244,3/12/2020,1356,8,1289,59
13355,Guangxi,China,23.8298,108.7881,3/12/2020,252,2,241,9
13356,Guizhou,China,26.8154,106.8748,3/12/2020,146,2,137,7
13357,Hainan,China,19.1959,109.7453,3/12/2020,168,6,160,2
13358,Hebei,China,39.549,116.1306,3/12/2020,318,6,308,4
13359,Heilongjiang,China,47.862,127.7615,3/12/2020,482,13,0,469
13360,Henan,China,33.882,113.614,3/12/2020,1273,22,0,1251
13361,Hong Kong,China,22.3,114.2,3/12/2020,129,3,67,59
13362,Hubei,China,30.9756,112.2707,3/12/2020,67781,3056,50318,14407
13363,Hunan,China,27.6104,111.7088,3/12/2020,1018,4,999,15
13364,Inner Mongolia,China,44.0935,113.9448,3/12/2020,75,1,71,3
13365,Jiangsu,China,32.9711,119.455,3/12/2020,631,0,629,2
13366,Jiangxi,China,27.614,115.7221,3/12/2020,935,1,934,0
13367,Jilin,China,43.6661,126.1923,3/12/2020,93,1,91,1
13368,Liaoning,China,41.2956,122.6085,3/12/2020,125,1,112,12
13369,Macau,China,22.1667,113.55,3/12/2020,10,0,10,0
13370,Ningxia,China,37.2692,106.1655,3/12/2020,75,0,72,3
13371,Qinghai,China,35.7452,95.9956,3/12/2020,18,0,18,0
13372,Shaanxi,China,35.1917,108.8701,3/12/2020,245,2,232,11
13373,Shandong,China,36.3427,118.1498,3/12/2020,760,6,734,20
13374,Shanghai,China,31.202,121.4491,3/12/2020,344,3,0,341
13375,Shanxi,China,37.5777,112.2922,3/12/2020,133,0,132,1
13376,Sichuan,China,30.6171,102.7103,3/12/2020,539,3,498,38
13377,Tianjin,China,39.3054,117.323,3/12/2020,136,3,132,1
13378,Tibet,China,31.6927,88.0924,3/12/2020,1,0,1,0
13379,Xinjiang,China,41.1129,85.2401,3/12/2020,76,3,73,0
13380,Yunnan,China,24.974,101.487,3/12/2020,174,2,0,172
13381,Zhejiang,China,29.1832,120.0934,3/12/2020,1215,1,1197,17
13382,,Colombia,4.5709,-74.2973,3/12/2020,9,0,0,9
13383,,Congo (Brazzaville),-4.0383,21.7587,3/12/2020,0,0,0,0
13384,,Congo (Kinshasa),-4.0383,21.7587,3/12/2020,1,0,0,1
13385,,Costa Rica,9.7489,-83.7534,3/12/2020,22,0,0,22
13386,,Cote d'Ivoire,7.54,-5.5471,3/12/2020,1,0,0,1
13387,,Croatia,45.1,15.2,3/12/2020,19,0,0,19
13389,,Cuba,22,-80,3/12/2020,3,0,0,3
13390,,Cyprus,35.1264,33.4299,3/12/2020,6,0,0,6
13391,,Czechia,49.8175,15.473,3/12/2020,94,0,0,94
13392,Faroe Islands,Denmark,61.8926,-6.9118,3/12/2020,2,0,0,2
13393,Greenland,Denmark,71.7069,-42.6043,3/12/2020,0,0,0,0
13394,,Denmark,56.2639,9.5018,3/12/2020,615,0,1,614
13395,,Djibouti,11.8251,42.5903,3/12/2020,0,0,0,0
13396,,Dominican Republic,18.7357,-70.1627,3/12/2020,5,0,0,5
13397,,Ecuador,-1.8312,-78.1834,3/12/2020,17,0,0,17
13398,,Egypt,26,30,3/12/2020,67,1,27,39
13399,,El Salvador,13.7942,-88.8965,3/12/2020,0,0,0,0
13400,,Equatorial Guinea,1.5,10,3/12/2020,0,0,0,0
13401,,Eritrea,15.1794,39.7823,3/12/2020,0,0,0,0
13402,,Estonia,58.5953,25.0136,3/12/2020,16,0,0,16
13403,,Eswatini,-26.5225,31.4659,3/12/2020,0,0,0,0
13404,,Ethiopia,9.145,40.4897,3/12/2020,0,0,0,0
13405,,Fiji,-17.7134,178.065,3/12/2020,0,0,0,0
13406,,Finland,64,26,3/12/2020,59,0,1,58
13407,French Guiana,France,3.9339,-53.1258,3/12/2020,5,0,0,5
13408,French Polynesia,France,-17.6797,149.4068,3/12/2020,0,0,0,0
13409,Guadeloupe,France,16.25,-61.5833,3/12/2020,0,0,0,0
13410,Mayotte,France,-12.8275,45.1662,3/12/2020,0,0,0,0
13411,New Caledonia,France,-20.9043,165.618,3/12/2020,0,0,0,0
13412,Reunion,France,-21.1351,55.2471,3/12/2020,1,0,0,1
13413,Saint Barthelemy,France,17.9,-62.8333,3/12/2020,1,0,0,1
13414,St Martin,France,18.0708,-63.0501,3/12/2020,2,0,0,2
13415,Martinique,France,14.6415,-61.0242,3/12/2020,3,0,0,3
13416,,France,46.2276,2.2137,3/12/2020,2281,48,12,2221
13417,,Gabon,-0.8037,11.6094,3/12/2020,0,0,0,0
13418,,Gambia,13.4432,-15.3101,3/12/2020,0,0,0,0
13419,,Georgia,42.3154,43.3569,3/12/2020,24,0,0,24
13420,,Germany,51,9,3/12/2020,2078,3,25,2050
13421,,Ghana,7.9465,-1.0232,3/12/2020,0,0,0,0
13422,,Greece,39.0742,21.8243,3/12/2020,99,1,0,98
13423,,Guatemala,15.7835,-90.2308,3/12/2020,0,0,0,0
13424,,Guinea,9.9456,-9.6966,3/12/2020,0,0,0,0
13425,,Guyana,5,-58.75,3/12/2020,1,1,0,0
13426,,Haiti,18.9712,-72.2852,3/12/2020,0,0,0,0
13427,,Holy See,41.9029,12.4534,3/12/2020,1,0,0,1
13428,,Honduras,15.2,-86.2419,3/12/2020,2,0,0,2
13429,,Hungary,47.1625,19.5033,3/12/2020,13,0,0,13
13430,,Iceland,64.9631,-19.0208,3/12/2020,103,0,1,102
13431,,India,21,78,3/12/2020,73,1,4,68
13432,,Indonesia,-0.7893,113.9213,3/12/2020,34,1,2,31
13433,,Iran,32,53,3/12/2020,10075,429,2959,6687
13434,,Iraq,33,44,3/12/2020,71,8,15,48
13435,,Ireland,53.1424,-7.6921,3/12/2020,43,1,0,42
13436,,Israel,31,35,3/12/2020,100,0,4,96
13437,,Italy,43,12,3/12/2020,15113,1016,1045,13052
13438,,Jamaica,18.1096,-77.2975,3/12/2020,2,0,0,2
13439,,Japan,36,138,3/12/2020,639,16,118,505
13440,,Jordan,31.24,36.51,3/12/2020,1,0,0,1
13441,,Kazakhstan,48.0196,66.9237,3/12/2020,0,0,0,0
13442,,Kenya,-0.0236,37.9062,3/12/2020,0,0,0,0
13443,,"Korea, South",36,128,3/12/2020,7869,66,333,7470
13444,,Kuwait,29.5,47.75,3/12/2020,80,0,5,75
13445,,Kyrgyzstan,41.2044,74.7661,3/12/2020,0,0,0,0
13446,,Latvia,56.8796,24.6032,3/12/2020,10,0,1,9
13447,,Lebanon,33.8547,35.8623,3/12/2020,61,3,1,57
13448,,Liberia,6.4281,-9.4295,3/12/2020,0,0,0,0
13449,,Liechtenstein,47.14,9.55,3/12/2020,1,0,0,1
13450,,Lithuania,55.1694,23.8813,3/12/2020,3,0,0,3
13451,,Luxembourg,49.8153,6.1296,3/12/2020,19,0,0,19
13452,,Madagascar,-18.7669,46.8691,3/12/2020,0,0,0,0
13453,,Malaysia,2.5,112.5,3/12/2020,149,0,26,123
13454,,Maldives,3.2028,73.2207,3/12/2020,8,0,0,8
13455,,Malta,35.9375,14.3754,3/12/2020,6,0,0,6
13456,,Mauritania,21.0079,10.9408,3/12/2020,0,0,0,0
13457,,Mauritius,-20.2,57.5,3/12/2020,0,0,0,0
13458,,Mexico,23.6345,-102.5528,3/12/2020,12,0,4,8
