State_abb,State,Date,Lat,Lon,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate
GA,Georgia,3/5/2020,32.72528337,-83.33925179,4,0,0,0,0,0,0,0,0,0
IL,Illinois,3/5/2020,39.79487369,-88.65905633,10,0,4,0,0,0,0,0,0,0
MA,Massachusetts,3/5/2020,40.98575192,-69.50445945,9,0,1,0,0,0,0,0,0,0
NC,North Carolina,3/5/2020,35.58550831,-79.41116704,5,0,0,0,0,0,0,0,0,0
NE,Nebraska,3/5/2020,41.11807146,-98.34769384,3,0,0,0,0,0,0,0,0,0
NH,New Hampshire,3/5/2020,42.70899125,-70.33397717,10,0,0,0,0,0,0,0,0,0
NJ,New Jersey,3/5/2020,39.45336282,-73.04163372,4,0,0,0,0,0,0,0,0,0
NV,Nevada,3/5/2020,37.86296131,-113.7655968,3,0,0,0,0,0,0,0,0,0
NY,New York,3/5/2020,42.21578381,-74.85121939,23,0,0,0,0,0,0,0,0,0
OR,Oregon,3/5/2020,44.56902041,-121.6431079,8,0,0,0,0,0,0,0,0,0
RI,Rhode Island,3/5/2020,39.28655632,-67.38505529,10,0,0,0,0,0,0,0,0,0
TN,Tennessee,3/5/2020,35.52194555,-85.27287797,5,0,0,0,0,0,0,0,0,0
TX,Texas,3/5/2020,31.51025632,-98.252124,4,0,0,0,0,0,0,0,0,0
WA,Washington,3/5/2020,46.70352869,-119.3591342,73,11,1,0,0,0,0,0,0,0
WI,Wisconsin,3/5/2020,44.11921289,-89.35496561,6,0,5,0,0,0,0,0,0,0
AZ,Arizona,3/6/2020,32.92311986,-109.0097148,2,0,0,0,0,0,0,0,0,0
CA,California,3/6/2020,37.42948681,-120.2166639,68,3,0,0,0,0,0,0,0,0
CO,Colorado,3/6/2020,38.64423049,-104.6355054,16,0,0,0,0,0,0,0,0,0
FL,Florida,3/6/2020,28.67133583,-82.17483308,6,0,0,0,0,0,0,0,0,0
GA,Georgia,3/6/2020,32.72528337,-83.33925179,7,0,0,0,0,0,0,0,0,0
IL,Illinois,3/6/2020,39.79487369,-88.65905633,8,0,3,0,0,0,0,0,0,0
IN,Indiana,3/6/2020,39.83630193,-86.16071339,4,0,0,0,0,0,0,0,0,0
KY,Kentucky,3/6/2020,37.46646798,-84.8027482,4,0,0,0,0,0,0,0,0,0
MA,Massachusetts,3/6/2020,40.98575192,-69.50445945,12,0,2,0,0,0,0,0,0,0
MD,Maryland,3/6/2020,38.68546923,-76.02496138,6,0,0,0,0,0,0,0,0,0
MN,Minnesota,3/6/2020,45.20101058,-93.95300562,4,0,0,0,0,0,0,0,0,0
NC,North Carolina,3/6/2020,35.58550831,-79.41116704,6,0,0,0,0,0,0,0,0,0
NE,Nebraska,3/6/2020,41.11807146,-98.34769384,3,0,0,0,0,0,0,0,0,0
NH,New Hampshire,3/6/2020,42.70899125,-70.33397717,10,0,0,0,0,0,0,0,0,0
NJ,New Jersey,3/6/2020,39.45336282,-73.04163372,4,0,0,0,0,0,0,0,0,0
NV,Nevada,3/6/2020,37.86296131,-113.7655968,4,0,0,0,0,0,0,0,0,0
NY,New York,3/6/2020,42.21578381,-74.85121939,36,0,0,0,0,0,0,0,0,0
OR,Oregon,3/6/2020,44.56902041,-121.6431079,8,0,0,0,0,0,0,0,0,0
PA,Pennsylvania,3/6/2020,40.80076573,-77.5705728,8,0,0,0,0,0,0,0,0,0
RI,Rhode Island,3/6/2020,39.28655632,-67.38505529,10,0,0,0,0,0,0,0,0,0
TN,Tennessee,3/6/2020,35.52194555,-85.27287797,5,0,0,0,0,0,0,0,0,0
TX,Texas,3/6/2020,31.51025632,-98.252124,8,0,0,0,0,0,0,0,0,0
WA,Washington,3/6/2020,46.70352869,-119.3591342,97,13,1,0,0,0,0,0,0,0
WI,Wisconsin,3/6/2020,44.11921289,-89.35496561,6,0,4,0,0,0,0,0,0,0
AZ,Arizona,3/7/2020,32.92311986,-109.0097148,7,0,3,0,0,0,0,0,0,0
CA,California,3/7/2020,37.42948681,-120.2166639,109,0,1,0,0,0,0,0,0,0
CO,Colorado,3/7/2020,38.64423049,-104.6355054,14,0,0,0,0,0,0,0,0,0
CT,Connecticut,3/7/2020,41.08680019,-71.7886799,2,0,0,0,0,0,0,0,0,0
FL,Florida,3/7/2020,28.67133583,-82.17483308,6,0,0,0,0,0,0,0,0,0
GA,Georgia,3/7/2020,32.72528337,-83.33925179,10,0,0,0,0,0,0,0,0,0
HI,Hawaii,3/7/2020,19.9480403,-149.194191,2,0,0,0,0,0,0,0,0,0
IL,Illinois,3/7/2020,39.79487369,-88.65905633,11,0,2,0,0,0,0,0,0,0
IN,Indiana,3/7/2020,39.83630193,-86.16071339,2,0,0,0,0,0,0,0,0,0
KY,Kentucky,3/7/2020,37.46646798,-84.8027482,4,0,0,0,0,0,0,0,0,0
MA,Massachusetts,3/7/2020,40.98575192,-69.50445945,29,0,0,0,0,0,0,0,0,0
MD,Maryland,3/7/2020,38.68546923,-76.02496138,8,0,0,0,0,0,0,0,0,0
MN,Minnesota,3/7/2020,45.20101058,-93.95300562,3,0,0,0,0,0,0,0,0,0
NC,North Carolina,3/7/2020,35.58550831,-79.41116704,6,0,0,0,0,0,0,0,0,0
NE,Nebraska,3/7/2020,41.11807146,-98.34769384,3,0,0,0,0,0,0,0,0,0
NH,New Hampshire,3/7/2020,42.70899125,-70.33397717,10,0,0,0,0,0,0,0,0,0
NJ,New Jersey,3/7/2020,39.45336282,-73.04163372,4,0,0,0,0,0,0,0,0,0
NV,Nevada,3/7/2020,37.86296131,-113.7655968,5,0,0,0,0,0,0,0,0,0
NY,New York,3/7/2020,42.21578381,-74.85121939,82,0,0,0,0,0,0,0,0,0
OK,Oklahoma,3/7/2020,35.43674413,-96.89775959,3,0,0,0,0,0,0,0,0,0
OR,Oregon,3/7/2020,44.56902041,-121.6431079,16,0,0,0,0,0,0,0,0,0
PA,Pennsylvania,3/7/2020,40.80076573,-77.5705728,6,0,0,0,0,0,0,0,0,0
RI,Rhode Island,3/7/2020,39.28655632,-67.38505529,8,0,0,0,0,0,0,0,0,0
SC,South Carolina,3/7/2020,33.95085889,-80.97276798,5,0,0,0,0,0,0,0,0,0
TN,Tennessee,3/7/2020,35.52194555,-85.27287797,4,0,0,0,0,0,0,0,0,0
TX,Texas,3/7/2020,31.51025632,-98.252124,13,0,0,0,0,0,0,0,0,0
UT,Utah,3/7/2020,39.01014766,-109.6341111,3,0,0,0,0,0,0,0,0,0
WA,Washington,3/7/2020,46.70352869,-119.3591342,105,16,1,0,0,0,0,0,0,0
WI,Wisconsin,3/7/2020,44.11921289,-89.35496561,5,0,4,0,0,0,0,0,0,0
AZ,Arizona,3/8/2020,32.92311986,-109.0097148,12,0,2,0,0,0,0,0,0,0
CA,California,3/8/2020,37.42948681,-120.2166639,150,0,2,0,0,0,0,0,0,0
CO,Colorado,3/8/2020,38.64423049,-104.6355054,14,0,0,0,0,0,0,0,0,0
CT,Connecticut,3/8/2020,41.08680019,-71.7886799,2,0,0,0,0,0,0,0,0,0
FL,Florida,3/8/2020,28.67133583,-82.17483308,11,4,0,0,0,0,0,0,0,0
GA,Georgia,3/8/2020,32.72528337,-83.33925179,10,0,0,0,0,0,0,0,0,0
HI,Hawaii,3/8/2020,19.9480403,-149.194191,2,0,0,0,0,0,0,0,0,0
IL,Illinois,3/8/2020,39.79487369,-88.65905633,14,0,4,0,0,0,0,0,0,0
IN,Indiana,3/8/2020,39.83630193,-86.16071339,2,0,0,0,0,0,0,0,0,0
KS,Kansas,3/8/2020,38.4593703,-97.57663526,2,0,0,0,0,0,0,0,0,0
KY,Kentucky,3/8/2020,37.46646798,-84.8027482,4,0,0,0,0,0,0,0,0,0
MA,Massachusetts,3/8/2020,40.98575192,-69.50445945,46,0,2,0,0,0,0,0,0,0
MD,Maryland,3/8/2020,38.68546923,-76.02496138,10,0,0,0,0,0,0,0,0,0
MN,Minnesota,3/8/2020,45.20101058,-93.95300562,2,0,0,0,0,0,0,0,0,0
MO,Missouri,3/8/2020,38.31751803,-92.23272099,2,0,0,0,0,0,0,0,0,0
NC,North Carolina,3/8/2020,35.58550831,-79.41116704,9,0,0,0,0,0,0,0,0,0
NE,Nebraska,3/8/2020,41.11807146,-98.34769384,3,0,0,0,0,0,0,0,0,0
NH,New Hampshire,3/8/2020,42.70899125,-70.33397717,10,0,0,0,0,0,0,0,0,0
NJ,New Jersey,3/8/2020,39.45336282,-73.04163372,10,0,0,0,0,0,0,0,0,0
NV,Nevada,3/8/2020,37.86296131,-113.7655968,8,0,0,0,0,0,0,0,0,0
NY,New York,3/8/2020,42.21578381,-74.85121939,104,0,0,0,0,0,0,0,0,0
OK,Oklahoma,3/8/2020,35.43674413,-96.89775959,4,0,0,0,0,0,0,0,0,0
OR,Oregon,3/8/2020,44.56902041,-121.6431079,24,0,0,0,0,0,0,0,0,0
PA,Pennsylvania,3/8/2020,40.80076573,-77.5705728,6,0,0,0,0,0,0,0,0,0
RI,Rhode Island,3/8/2020,39.28655632,-67.38505529,6,0,0,0,0,0,0,0,0,0
SC,South Carolina,3/8/2020,33.95085889,-80.97276798,5,0,0,0,0,0,0,0,0,0
TN,Tennessee,3/8/2020,35.52194555,-85.27287797,4,0,0,0,0,0,0,0,0,0
TX,Texas,3/8/2020,31.51025632,-98.252124,10,0,0,0,0,0,0,0,0,0
UT,Utah,3/8/2020,39.01014766,-109.6341111,3,0,0,0,0,0,0,0,0,0
VA,Virginia,3/8/2020,37.53729317,-78.35924335,4,0,0,0,0,0,0,0,0,0
VT,Vermont,3/8/2020,42.87171817,-70.66671244,1,0,0,0,0,0,0,0,0,0
WA,Washington,3/8/2020,46.70352869,-119.3591342,240,36,2,0,0,0,0,0,0,0
WI,Wisconsin,3/8/2020,44.11921289,-89.35496561,4,0,3,0,0,0,0,0,0,0
AZ,Arizona,3/9/2020,32.92311986,-109.0097148,9,0,2,0,0,0,0,0,0,0
CA,California,3/9/2020,37.42948681,-120.2166639,147,1,0,0,0,0,0,0,0,0
CO,Colorado,3/9/2020,38.64423049,-104.6355054,14,0,0,0,0,0,0,0,0,0
CT,Connecticut,3/9/2020,41.08680019,-71.7886799,2,0,0,0,0,0,0,0,0,0
FL,Florida,3/9/2020,28.67133583,-82.17483308,13,0,0,0,0,0,0,0,0,0
GA,Georgia,3/9/2020,32.72528337,-83.33925179,14,0,0,0,0,0,0,0,0,0
HI,Hawaii,3/9/2020,19.9480403,-149.194191,2,0,0,0,0,0,0,0,0,0
IA,Iowa,3/9/2020,41.96197926,-93.1826175,3,0,0,0,0,0,0,0,0,0
IL,Illinois,3/9/2020,39.79487369,-88.65905633,13,0,3,0,0,0,0,0,0,0
IN,Indiana,3/9/2020,39.83630193,-86.16071339,2,0,0,0,0,0,0,0,0,0
KS,Kansas,3/9/2020,38.4593703,-97.57663526,2,0,0,0,0,0,0,0,0,0
KY,Kentucky,3/9/2020,37.46646798,-84.8027482,5,0,0,0,0,0,0,0,0,0
LA,Louisiana,3/9/2020,30.839563,-91.09947663,1,0,0,0,0,0,0,0,0,0
MA,Massachusetts,3/9/2020,40.98575192,-69.50445945,69,0,2,0,0,0,0,0,0,0
MD,Maryland,3/9/2020,38.68546923,-76.02496138,9,0,0,0,0,0,0,0,0,0
MN,Minnesota,3/9/2020,45.20101058,-93.95300562,2,0,0,0,0,0,0,0,0,0
MO,Missouri,3/9/2020,38.31751803,-92.23272099,2,0,0,0,0,0,0,0,0,0
NC,North Carolina,3/9/2020,35.58550831,-79.41116704,12,0,0,0,0,0,0,0,0,0
NE,Nebraska,3/9/2020,41.11807146,-98.34769384,3,0,0,0,0,0,0,0,0,0
NH,New Hampshire,3/9/2020,42.70899125,-70.33397717,7,0,0,0,0,0,0,0,0,0
NJ,New Jersey,3/9/2020,39.45336282,-73.04163372,12,0,0,0,0,0,0,0,0,0
NV,Nevada,3/9/2020,37.86296131,-113.7655968,6,0,0,0,0,0,0,0,0,0
NY,New York,3/9/2020,42.21578381,-74.85121939,138,0,0,0,0,0,0,0,0,0
OK,Oklahoma,3/9/2020,35.43674413,-96.89775959,5,0,0,0,0,0,0,0,0,0
OR,Oregon,3/9/2020,44.56902041,-121.6431079,20,0,0,0,0,0,0,0,0,0
PA,Pennsylvania,3/9/2020,40.80076573,-77.5705728,9,0,0,0,0,0,0,0,0,0
RI,Rhode Island,3/9/2020,39.28655632,-67.38505529,4,0,0,0,0,0,0,0,0,0
SC,South Carolina,3/9/2020,33.95085889,-80.97276798,5,0,0,0,0,0,0,0,0,0
TN,Tennessee,3/9/2020,35.52194555,-85.27287797,6,0,0,0,0,0,0,0,0,0
TX,Texas,3/9/2020,31.51025632,-98.252124,12,0,0,0,0,0,0,0,0,0
UT,Utah,3/9/2020,39.01014766,-109.6341111,2,0,0,0,0,0,0,0,0,0
VA,Virginia,3/9/2020,37.53729317,-78.35924335,6,0,0,0,0,0,0,0,0,0
VT,Vermont,3/9/2020,42.87171817,-70.66671244,1,0,0,0,0,0,0,0,0,0
WA,Washington,3/9/2020,46.70352869,-119.3591342,254,1,0,0,0,0,0,0,0,0
WI,Wisconsin,3/9/2020,44.11921289,-89.35496561,4,0,2,0,0,0,0,0,0,0
AK,Alaska,3/10/2020,59.47316558,-143.7430164,0,0,0,0,0,0,0,0,0,0
AR,Arkansas,3/10/2020,34.63985958,-91.74094536,0,0,0,0,0,0,0,0,0,0
AZ,Arizona,3/10/2020,32.92311986,-109.0097148,18,0,1,0,0,0,0,0,0,0
CA,California,3/10/2020,37.42948681,-120.2166639,303,2,2,0,0,0,0,0,0,0
CO,Colorado,3/10/2020,38.64423049,-104.6355054,15,0,0,0,0,0,0,0,0,0
CT,Connecticut,3/10/2020,41.08680019,-71.7886799,2,0,0,0,0,0,0,0,0,0
DC,District of Columbia,3/10/2020,38.89907582,-77.02426894,5,0,0,0,0,0,0,0,0,0
DE,Delaware,3/10/2020,38.62290881,-74.37552804,0,0,0,0,0,0,0,0,0,0
FL,Florida,3/10/2020,28.67133583,-82.17483308,15,2,0,0,0,0,0,0,0,0
GA,Georgia,3/10/2020,32.72528337,-83.33925179,17,0,0,0,0,0,0,0,0,0
HI,Hawaii,3/10/2020,19.9480403,-149.194191,2,0,0,0,0,0,0,0,0,0
IA,Iowa,3/10/2020,41.96197926,-93.1826175,8,0,0,0,0,0,0,0,0,0
ID,Idaho,3/10/2020,44.17976114,-114.5212755,0,0,0,0,0,0,0,0,0,0
IL,Illinois,3/10/2020,39.79487369,-88.65905633,42,0,2,0,0,0,0,0,0,0
IN,Indiana,3/10/2020,39.83630193,-86.16071339,6,0,0,0,0,0,0,0,0,0
KS,Kansas,3/10/2020,38.4593703,-97.57663526,3,0,0,0,0,0,0,0,0,0
KY,Kentucky,3/10/2020,37.46646798,-84.8027482,6,0,0,0,0,0,0,0,0,0
LA,Louisiana,3/10/2020,30.839563,-91.09947663,1,0,0,0,0,0,0,0,0,0
MA,Massachusetts,3/10/2020,40.98575192,-69.50445945,92,0,1,0,0,0,0,0,0,0
MD,Maryland,3/10/2020,38.68546923,-76.02496138,18,0,0,0,0,0,0,0,0,0
ME,Maine,3/10/2020,43.49941891,-67.76512376,0,0,0,0,0,0,0,0,0,0
MI,Michigan,3/10/2020,43.50200821,-84.31642408,0,0,0,0,0,0,0,0,0,0
MN,Minnesota,3/10/2020,45.20101058,-93.95300562,3,0,0,0,0,0,0,0,0,0
MO,Missouri,3/10/2020,38.31751803,-92.23272099,3,0,0,0,0,0,0,0,0,0
MS,Mississippi,3/10/2020,32.7916758,-89.59222971,0,0,0,0,0,0,0,0,0,0
MT,Montana,3/10/2020,46.72012955,-109.8300491,0,0,0,0,0,0,0,0,0,0
NC,North Carolina,3/10/2020,35.58550831,-79.41116704,14,0,0,0,0,0,0,0,0,0
ND,North Dakota,3/10/2020,47.37902286,-100.2796649,0,0,0,0,0,0,0,0,0,0
NE,Nebraska,3/10/2020,41.11807146,-98.34769384,3,0,0,0,0,0,0,0,0,0
NH,New Hampshire,3/10/2020,42.70899125,-70.33397717,9,0,0,0,0,0,0,0,0,0
NJ,New Jersey,3/10/2020,39.45336282,-73.04163372,15,1,0,0,0,0,0,0,0,0
NM,New Mexico,3/10/2020,34.54019139,-106.0212616,0,0,0,0,0,0,0,0,0,0
NV,Nevada,3/10/2020,37.86296131,-113.7655968,15,0,0,0,0,0,0,0,0,0
NY,New York,3/10/2020,42.21578381,-74.85121939,173,0,0,0,0,0,0,0,0,0
OH,Ohio,3/10/2020,40.33910287,-82.8481382,3,0,0,0,0,0,0,0,0,0
OK,Oklahoma,3/10/2020,35.43674413,-96.89775959,6,0,0,0,0,0,0,0,0,0
OR,Oregon,3/10/2020,44.56902041,-121.6431079,34,0,0,0,0,0,0,0,0,0
PA,Pennsylvania,3/10/2020,40.80076573,-77.5705728,12,0,0,0,0,0,0,0,0,0
RI,Rhode Island,3/10/2020,39.28655632,-67.38505529,14,0,0,0,0,0,0,0,0,0
SC,South Carolina,3/10/2020,33.95085889,-80.97276798,7,0,0,0,0,0,0,0,0,0
SD,South Dakota,3/10/2020,44.21049984,-99.08885116,0,0,0,0,0,0,0,0,0,0
TN,Tennessee,3/10/2020,35.52194555,-85.27287797,7,0,0,0,0,0,0,0,0,0
TX,Texas,3/10/2020,31.51025632,-98.252124,13,0,0,0,0,0,0,0,0,0
UT,Utah,3/10/2020,39.01014766,-109.6341111,2,0,0,0,0,0,0,0,0,0
VA,Virginia,3/10/2020,37.53729317,-78.35924335,7,0,0,0,0,0,0,0,0,0
VT,Vermont,3/10/2020,42.87171817,-70.66671244,2,0,0,0,0,0,0,0,0,0
WA,Washington,3/10/2020,46.70352869,-119.3591342,267,23,1,0,0,0,0,0,0,0
WI,Wisconsin,3/10/2020,44.11921289,-89.35496561,14,0,1,0,0,0,0,0,0,0
WV,West Virginia,3/10/2020,38.85597718,-80.58995508,0,0,0,0,0,0,0,0,0,0
WY,Wyoming,3/10/2020,42.98141971,-107.2703275,0,0,0,0,0,0,0,0,0,0
AK,Alaska,3/11/2020,59.47316558,-143.7430164,1,0,0,0,0,0,0,0,0,0
AL,Alabama,3/11/2020,32.83959645,-86.60893133,5,0,0,0,0,0,0,0,0,0
AR,Arkansas,3/11/2020,34.63985958,-91.74094536,3,0,0,0,0,0,0,0,0,0
AZ,Arizona,3/11/2020,32.92311986,-109.0097148,27,0,3,0,0,0,0,0,0,0
CA,California,3/11/2020,37.42948681,-120.2166639,459,7,8,0,0,0,0,0,0,0
CO,Colorado,3/11/2020,38.64423049,-104.6355054,30,0,0,0,0,0,0,0,0,0
CT,Connecticut,3/11/2020,41.08680019,-71.7886799,4,0,0,0,0,0,0,0,0,0
DC,District of Columbia,3/11/2020,38.89907582,-77.02426894,20,0,0,0,0,0,0,0,0,0
DE,Delaware,3/11/2020,38.62290881,-74.37552804,6,0,0,0,0,0,0,0,0,0
FL,Florida,3/11/2020,28.67133583,-82.17483308,25,4,0,0,0,0,0,0,0,0
GA,Georgia,3/11/2020,32.72528337,-83.33925179,24,1,0,0,0,0,0,0,0,0
HI,Hawaii,3/11/2020,19.9480403,-149.194191,2,0,0,0,0,0,0,0,0,0
IA,Iowa,3/11/2020,41.96197926,-93.1826175,12,0,0,0,0,0,0,0,0,0
ID,Idaho,3/11/2020,44.17976114,-114.5212755,1,0,0,0,0,0,0,0,0,0
IL,Illinois,3/11/2020,39.79487369,-88.65905633,71,0,4,0,0,0,0,0,0,0
IN,Indiana,3/11/2020,39.83630193,-86.16071339,10,0,0,0,0,0,0,0,0,0
KS,Kansas,3/11/2020,38.4593703,-97.57663526,5,1,0,0,0,0,0,0,0,0
KY,Kentucky,3/11/2020,37.46646798,-84.8027482,8,0,0,0,0,0,0,0,0,0
LA,Louisiana,3/11/2020,30.839563,-91.09947663,10,0,0,0,0,0,0,0,0,0
MA,Massachusetts,3/11/2020,40.98575192,-69.50445945,218,0,2,0,0,0,0,0,0,0
MD,Maryland,3/11/2020,38.68546923,-76.02496138,27,0,0,0,0,0,0,0,0,0
ME,Maine,3/11/2020,43.49941891,-67.76512376,1,0,0,0,0,0,0,0,0,0
MI,Michigan,3/11/2020,43.50200821,-84.31642408,20,0,0,0,0,0,0,0,0,0
MN,Minnesota,3/11/2020,45.20101058,-93.95300562,6,0,0,0,0,0,0,0,0,0
MO,Missouri,3/11/2020,38.31751803,-92.23272099,3,0,0,0,0,0,0,0,0,0
MS,Mississippi,3/11/2020,32.7916758,-89.59222971,1,0,0,0,0,0,0,0,0,0
MT,Montana,3/11/2020,46.72012955,-109.8300491,3,0,0,0,0,0,0,0,0,0
NC,North Carolina,3/11/2020,35.58550831,-79.41116704,17,0,0,0,0,0,0,0,0,0
ND,North Dakota,3/11/2020,47.37902286,-100.2796649,1,0,0,0,0,0,0,0,0,0
NE,Nebraska,3/11/2020,41.11807146,-98.34769384,6,0,0,0,0,0,0,0,0,0
NH,New Hampshire,3/11/2020,42.70899125,-70.33397717,11,0,0,0,0,0,0,0,0,0
NJ,New Jersey,3/11/2020,39.45336282,-73.04163372,22,2,0,0,0,0,0,0,0,0
NM,New Mexico,3/11/2020,34.54019139,-106.0212616,2,0,0,0,0,0,0,0,0,0
NV,Nevada,3/11/2020,37.86296131,-113.7655968,24,0,0,0,0,0,0,0,0,0
NY,New York,3/11/2020,42.21578381,-74.85121939,250,0,0,0,0,0,0,0,0,0
OH,Ohio,3/11/2020,40.33910287,-82.8481382,4,0,0,0,0,0,0,0,0,0
OK,Oklahoma,3/11/2020,35.43674413,-96.89775959,6,0,0,0,0,0,0,0,0,0
OR,Oregon,3/11/2020,44.56902041,-121.6431079,49,0,0,0,0,0,0,0,0,0
PA,Pennsylvania,3/11/2020,40.80076573,-77.5705728,17,0,0,0,0,0,0,0,0,0
RI,Rhode Island,3/11/2020,39.28655632,-67.38505529,24,0,0,0,0,0,0,0,0,0
SC,South Carolina,3/11/2020,33.95085889,-80.97276798,10,0,0,0,0,0,0,0,0,0
SD,South Dakota,3/11/2020,44.21049984,-99.08885116,11,3,0,0,0,0,0,0,0,0
TN,Tennessee,3/11/2020,35.52194555,-85.27287797,12,0,0,0,0,0,0,0,0,0
TX,Texas,3/11/2020,31.51025632,-98.252124,20,0,0,0,0,0,0,0,0,0
UT,Utah,3/11/2020,39.01014766,-109.6341111,4,0,0,0,0,0,0,0,0,0
VA,Virginia,3/11/2020,37.53729317,-78.35924335,12,0,0,0,0,0,0,0,0,0
VT,Vermont,3/11/2020,42.87171817,-70.66671244,2,0,0,0,0,0,0,0,0,0
WA,Washington,3/11/2020,46.70352869,-119.3591342,354,66,2,0,0,0,0,0,0,0
WI,Wisconsin,3/11/2020,44.11921289,-89.35496561,25,0,2,0,0,0,0,0,0,0
WV,West Virginia,3/11/2020,38.85597718,-80.58995508,0,0,0,0,0,0,0,0,0,0
WY,Wyoming,3/11/2020,42.98141971,-107.2703275,1,0,0,0,0,0,0,0,0,0
AK,Alaska,3/12/2020,59.47316558,-143.7430164,2,0,0,0,0,0,0,0,0,0
AL,Alabama,3/12/2020,32.83959645,-86.60893133,5,0,0,0,0,0,0,0,0,0
AR,Arkansas,3/12/2020,34.63985958,-91.74094536,6,0,0,0,0,0,0,0,0,0
AZ,Arizona,3/12/2020,32.92311986,-109.0097148,26,0,3,0,0,0,0,0,0,0
CA,California,3/12/2020,37.42948681,-120.2166639,370,4,6,0,0,0,0,0,0,0
CO,Colorado,3/12/2020,38.64423049,-104.6355054,45,0,0,0,0,0,0,0,0,0
CT,Connecticut,3/12/2020,41.08680019,-71.7886799,5,0,0,0,0,0,0,0,0,0
DC,District of Columbia,3/12/2020,38.89907582,-77.02426894,34,0,0,0,0,0,0,0,0,0
DE,Delaware,3/12/2020,38.62290881,-74.37552804,8,0,0,0,0,0,0,0,0,0
FL,Florida,3/12/2020,28.67133583,-82.17483308,35,2,0,0,0,0,0,0,0,0
GA,Georgia,3/12/2020,32.72528337,-83.33925179,31,1,0,0,0,0,0,0,0,0
HI,Hawaii,3/12/2020,19.9480403,-149.194191,3,0,0,0,0,0,0,0,0,0
IA,Iowa,3/12/2020,41.96197926,-93.1826175,16,0,0,0,0,0,0,0,0,0
ID,Idaho,3/12/2020,44.17976114,-114.5212755,1,0,0,0,0,0,0,0,0,0
IL,Illinois,3/12/2020,39.79487369,-88.65905633,60,0,2,0,0,0,0,0,0,0
IN,Indiana,3/12/2020,39.83630193,-86.16071339,13,0,0,0,0,0,0,0,0,0
KS,Kansas,3/12/2020,38.4593703,-97.57663526,9,1,0,0,0,0,0,0,0,0
KY,Kentucky,3/12/2020,37.46646798,-84.8027482,10,0,0,0,0,0,0,0,0,0
LA,Louisiana,3/12/2020,30.839563,-91.09947663,19,0,0,0,0,0,0,0,0,0
MA,Massachusetts,3/12/2020,40.98575192,-69.50445945,212,0,1,0,0,0,0,0,0,0
MD,Maryland,3/12/2020,38.68546923,-76.02496138,23,0,0,0,0,0,0,0,0,0
ME,Maine,3/12/2020,43.49941891,-67.76512376,2,0,0,0,0,0,0,0,0,0
MI,Michigan,3/12/2020,43.50200821,-84.31642408,22,0,0,0,0,0,0,0,0,0
MN,Minnesota,3/12/2020,45.20101058,-93.95300562,9,0,0,0,0,0,0,0,0,0
MO,Missouri,3/12/2020,38.31751803,-92.23272099,3,0,0,0,0,0,0,0,0,0
MS,Mississippi,3/12/2020,32.7916758,-89.59222971,1,0,0,0,0,0,0,0,0,0
MT,Montana,3/12/2020,46.72012955,-109.8300491,4,0,0,0,0,0,0,0,0,0
NC,North Carolina,3/12/2020,35.58550831,-79.41116704,18,0,0,0,0,0,0,0,0,0
ND,North Dakota,3/12/2020,47.37902286,-100.2796649,4,0,0,0,0,0,0,0,0,0
NE,Nebraska,3/12/2020,41.11807146,-98.34769384,10,0,0,0,0,0,0,0,0,0
NH,New Hampshire,3/12/2020,42.70899125,-70.33397717,12,0,0,0,0,0,0,0,0,0
NJ,New Jersey,3/12/2020,39.45336282,-73.04163372,29,1,0,0,0,0,0,0,0,0
NM,New Mexico,3/12/2020,34.54019139,-106.0212616,5,0,0,0,0,0,0,0,0,0
NV,Nevada,3/12/2020,37.86296131,-113.7655968,27,0,0,0,0,0,0,0,0,0
NY,New York,3/12/2020,42.21578381,-74.85121939,328,0,0,0,0,0,0,0,0,0
OH,Ohio,3/12/2020,40.33910287,-82.8481382,5,0,0,0,0,0,0,0,0,0
OK,Oklahoma,3/12/2020,35.43674413,-96.89775959,7,0,0,0,0,0,0,0,0,0
OR,Oregon,3/12/2020,44.56902041,-121.6431079,38,0,0,0,0,0,0,0,0,0
PA,Pennsylvania,3/12/2020,40.80076573,-77.5705728,22,0,0,0,0,0,0,0,0,0
RI,Rhode Island,3/12/2020,39.28655632,-67.38505529,29,0,0,0,0,0,0,0,0,0
SC,South Carolina,3/12/2020,33.95085889,-80.97276798,12,0,0,0,0,0,0,0,0,0
SD,South Dakota,3/12/2020,44.21049984,-99.08885116,22,3,0,0,0,0,0,0,0,0
TN,Tennessee,3/12/2020,35.52194555,-85.27287797,18,0,0,0,0,0,0,0,0,0
TX,Texas,3/12/2020,31.51025632,-98.252124,27,0,0,0,0,0,0,0,0,0
UT,Utah,3/12/2020,39.01014766,-109.6341111,5,0,0,0,0,0,0,0,0,0
VA,Virginia,3/12/2020,37.53729317,-78.35924335,17,0,0,0,0,0,0,0,0,0
VT,Vermont,3/12/2020,42.87171817,-70.66671244,2,0,0,0,0,0,0,0,0,0
WA,Washington,3/12/2020,46.70352869,-119.3591342,442,31,1,0,0,0,0,0,0,0
WI,Wisconsin,3/12/2020,44.11921289,-89.35496561,22,0,1,0,0,0,0,0,0,0
WV,West Virginia,3/12/2020,38.85597718,-80.58995508,0,0,0,0,0,0,0,0,0,0
